scale_type,chunks_per_rank,num_ranks,timer_tag,elapsed_seconds,io_impl
rank,1,1,write_chunk,0.018999,hdf5
rank,1,1,write_all_chunks,0.024713,hdf5
rank,1,1,read_chunk,0.015477,hdf5
rank,1,1,read_all_chunks,0.015484,hdf5
rank,1,2,write_chunk,0.151989,hdf5
rank,1,2,write_all_chunks,0.164418,hdf5
rank,1,2,read_chunk,0.023059,hdf5
rank,1,2,read_all_chunks,0.023070,hdf5
rank,1,4,write_chunk,0.163145,hdf5
rank,1,4,write_all_chunks,0.179708,hdf5
rank,1,4,read_chunk,0.037550,hdf5
rank,1,4,read_all_chunks,0.037556,hdf5
rank,1,8,write_chunk,0.186616,hdf5
rank,1,8,write_all_chunks,0.217618,hdf5
rank,1,8,read_chunk,0.072714,hdf5
rank,1,8,read_all_chunks,0.072723,hdf5
rank,1,16,write_chunk,0.375640,hdf5
rank,1,16,write_all_chunks,0.418934,hdf5
rank,1,16,read_chunk,0.098235,hdf5
rank,1,16,read_all_chunks,0.098245,hdf5
rank,1,32,write_chunk,0.477482,hdf5
rank,1,32,write_all_chunks,0.544454,hdf5
rank,1,32,read_chunk,0.168341,hdf5
rank,1,32,read_all_chunks,0.168351,hdf5
rank,1,64,write_chunk,0.687950,hdf5
rank,1,64,write_all_chunks,0.694774,hdf5
rank,1,64,read_chunk,0.384216,hdf5
rank,1,64,read_all_chunks,0.384225,hdf5
rank,1,128,write_chunk,1.154519,hdf5
rank,1,128,write_all_chunks,1.161118,hdf5
rank,1,128,read_chunk,0.730137,hdf5
rank,1,128,read_all_chunks,0.730147,hdf5
rank,1,256,write_chunk,2.053264,hdf5
rank,1,256,write_all_chunks,2.066548,hdf5
rank,1,256,read_chunk,1.428767,hdf5
rank,1,256,read_all_chunks,1.428777,hdf5
chunk,1,256,write_chunk,2.102947,hdf5
chunk,1,256,write_all_chunks,2.110053,hdf5
chunk,1,256,read_chunk,1.444696,hdf5
chunk,1,256,read_all_chunks,1.444742,hdf5
chunk,2,256,write_chunk,2.052158,hdf5
chunk,2,256,write_all_chunks,4.112797,hdf5
chunk,2,256,read_chunk,1.332809,hdf5
chunk,2,256,read_all_chunks,2.665639,hdf5
chunk,4,256,write_chunk,2.035419,hdf5
chunk,4,256,write_all_chunks,8.153961,hdf5
chunk,4,256,read_chunk,1.286182,hdf5
chunk,4,256,read_all_chunks,5.144757,hdf5
rank,1,1,write_chunk,0.240112,pdc
rank,1,1,write_all_chunks,0.240131,pdc
rank,1,1,read_chunk,0.119862,pdc
rank,1,1,read_all_chunks,0.119874,pdc
rank,1,2,write_chunk,0.221453,pdc
rank,1,2,write_all_chunks,0.221470,pdc
rank,1,2,read_chunk,0.124023,pdc
rank,1,2,read_all_chunks,0.124035,pdc
rank,1,4,write_chunk,0.226050,pdc
rank,1,4,write_all_chunks,0.226067,pdc
rank,1,4,read_chunk,0.130267,pdc
rank,1,4,read_all_chunks,0.130278,pdc
rank,1,8,write_chunk,0.209067,pdc
rank,1,8,write_all_chunks,0.209101,pdc
rank,1,8,read_chunk,0.140623,pdc
rank,1,8,read_all_chunks,0.140634,pdc
rank,1,16,write_chunk,0.278658,pdc
rank,1,16,write_all_chunks,0.278675,pdc
rank,1,16,read_chunk,0.088159,pdc
rank,1,16,read_all_chunks,0.088168,pdc
rank,1,32,write_chunk,0.223608,pdc
rank,1,32,write_all_chunks,0.223625,pdc
rank,1,32,read_chunk,0.132386,pdc
rank,1,32,read_all_chunks,0.132396,pdc
rank,1,64,write_chunk,0.391550,pdc
rank,1,64,write_all_chunks,0.391568,pdc
rank,1,64,read_chunk,0.288506,pdc
rank,1,64,read_all_chunks,0.288522,pdc
rank,1,128,write_chunk,0.578953,pdc
rank,1,128,write_all_chunks,0.578974,pdc
rank,1,128,read_chunk,0.443707,pdc
rank,1,128,read_all_chunks,0.443727,pdc
rank,1,256,write_chunk,1.043420,pdc
rank,1,256,write_all_chunks,1.043439,pdc
rank,1,256,read_chunk,0.860825,pdc
rank,1,256,read_all_chunks,0.860845,pdc
chunk,1,256,write_chunk,0.884463,pdc
chunk,1,256,write_all_chunks,0.884489,pdc
chunk,1,256,read_chunk,0.924691,pdc
chunk,1,256,read_all_chunks,0.924706,pdc
chunk,2,256,write_chunk,0.764651,pdc
chunk,2,256,write_all_chunks,1.529336,pdc
chunk,2,256,read_chunk,0.836339,pdc
chunk,2,256,read_all_chunks,1.672711,pdc
chunk,4,256,write_chunk,0.772115,pdc
chunk,4,256,write_all_chunks,3.088810,pdc
chunk,4,256,read_chunk,0.799259,pdc
chunk,4,256,read_all_chunks,3.197059,pdc
