[0]workload_name,[1]chunks_per_rank,[2]num_ranks,[3]timer_tag,[4]elapsed_seconds,[5]chunk_size_bytes,[6]io_participation,[7]filter
PDC-ZFP,4,256,read_all_chunks,0.137647,1048576,independent,zfp_compress
PDC-ZFP,4,512,write_chunk,0.001109,1048576,independent,zfp_compress
PDC-ZFP,4,512,write_all_chunks,0.421394,1048576,independent,zfp_compress
PDC-ZFP,4,512,read_chunk,0.025415,1048576,independent,zfp_compress
PDC-ZFP,4,512,read_all_chunks,0.202669,1048576,independent,zfp_compress
PDC-ZFP,4,1024,write_chunk,0.001377,1048576,independent,zfp_compress
PDC-ZFP,4,1024,write_all_chunks,0.752577,1048576,independent,zfp_compress
PDC-ZFP,4,1024,read_chunk,0.105290,1048576,independent,zfp_compress
PDC-ZFP,4,1024,read_all_chunks,0.522460,1048576,independent,zfp_compress
HDF5,4,1,write_chunk,0.000383,1048576,independent,raw
HDF5,4,1,write_all_chunks,0.038587,1048576,independent,raw
HDF5,4,1,read_chunk,0.000182,1048576,independent,raw
HDF5,4,1,read_all_chunks,0.000751,1048576,independent,raw
HDF5,4,1,write_chunk,0.000524,1048576,collective,raw
HDF5,4,1,write_all_chunks,0.040702,1048576,collective,raw
HDF5,4,1,read_chunk,0.000254,1048576,collective,raw
HDF5,4,1,read_all_chunks,0.001058,1048576,collective,raw
HDF5,4,2,write_chunk,0.000119,1048576,independent,raw
HDF5,4,2,write_all_chunks,0.010077,1048576,independent,raw
HDF5,4,2,read_chunk,0.000549,1048576,independent,raw
HDF5,4,2,read_all_chunks,0.003353,1048576,independent,raw
HDF5,4,2,write_chunk,0.000406,1048576,collective,raw
HDF5,4,2,write_all_chunks,0.015199,1048576,collective,raw
HDF5,4,2,read_chunk,0.001223,1048576,collective,raw
HDF5,4,2,read_all_chunks,0.007179,1048576,collective,raw
HDF5,4,4,write_chunk,0.002364,1048576,independent,raw
HDF5,4,4,write_all_chunks,0.017402,1048576,independent,raw
HDF5,4,4,read_chunk,0.000204,1048576,independent,raw
HDF5,4,4,read_all_chunks,0.002886,1048576,independent,raw
HDF5,4,4,write_chunk,0.002956,1048576,collective,raw
HDF5,4,4,write_all_chunks,0.025812,1048576,collective,raw
HDF5,4,4,read_chunk,0.000903,1048576,collective,raw
HDF5,4,4,read_all_chunks,0.005716,1048576,collective,raw
HDF5,4,8,write_chunk,0.003090,1048576,independent,raw
