scale_type,chunks_per_rank,num_ranks,timer_tag,elapsed_seconds,io_impl
rank,1,1,write_chunk,0.001372,hdf5
rank,1,1,write_all_chunks,0.004842,hdf5
rank,1,1,read_chunk,0.000679,hdf5
rank,1,1,read_all_chunks,0.000681,hdf5
rank,1,2,write_chunk,0.002155,hdf5
rank,1,2,write_all_chunks,0.009784,hdf5
rank,1,2,read_chunk,0.006454,hdf5
rank,1,2,read_all_chunks,0.006456,hdf5
rank,1,4,write_chunk,0.006922,hdf5
rank,1,4,write_all_chunks,0.019047,hdf5
rank,1,4,read_chunk,0.003311,hdf5
rank,1,4,read_all_chunks,0.003314,hdf5
rank,1,8,write_chunk,0.008454,hdf5
rank,1,8,write_all_chunks,0.036277,hdf5
rank,1,8,read_chunk,0.006683,hdf5
rank,1,8,read_all_chunks,0.006686,hdf5
rank,1,16,write_chunk,0.019877,hdf5
rank,1,16,write_all_chunks,0.039453,hdf5
rank,1,16,read_chunk,0.006776,hdf5
rank,1,16,read_all_chunks,0.006780,hdf5
rank,1,32,write_chunk,0.035339,hdf5
rank,1,32,write_all_chunks,0.056931,hdf5
rank,1,32,read_chunk,0.016334,hdf5
rank,1,32,read_all_chunks,0.016337,hdf5
rank,1,64,write_chunk,0.069914,hdf5
rank,1,64,write_all_chunks,0.078297,hdf5
rank,1,64,read_chunk,0.098484,hdf5
rank,1,64,read_all_chunks,0.098488,hdf5
rank,1,128,write_chunk,0.133967,hdf5
rank,1,128,write_all_chunks,0.145730,hdf5
rank,1,128,read_chunk,0.193793,hdf5
rank,1,128,read_all_chunks,0.193797,hdf5
rank,1,256,write_chunk,0.260475,hdf5
rank,1,256,write_all_chunks,0.275586,hdf5
rank,1,256,read_chunk,0.347121,hdf5
rank,1,256,read_all_chunks,0.347126,hdf5
chunk,1,256,write_chunk,0.266523,hdf5
chunk,1,256,write_all_chunks,0.278270,hdf5
chunk,1,256,read_chunk,0.349632,hdf5
chunk,1,256,read_all_chunks,0.349637,hdf5
chunk,2,256,write_chunk,0.267385,hdf5
chunk,2,256,write_all_chunks,0.551301,hdf5
chunk,2,256,read_chunk,0.421949,hdf5
chunk,2,256,read_all_chunks,0.843906,hdf5
chunk,4,256,write_chunk,0.265729,hdf5
chunk,4,256,write_all_chunks,1.090507,hdf5
chunk,4,256,read_chunk,0.412999,hdf5
chunk,4,256,read_all_chunks,1.652009,hdf5
rank,1,1,write_chunk,0.123006,pdc
rank,1,1,write_all_chunks,0.123016,pdc
rank,1,1,read_chunk,0.019299,pdc
rank,1,1,read_all_chunks,0.019302,pdc
rank,1,2,write_chunk,0.102632,pdc
rank,1,2,write_all_chunks,0.102641,pdc
rank,1,2,read_chunk,0.117906,pdc
rank,1,2,read_all_chunks,0.117909,pdc
rank,1,4,write_chunk,0.096642,pdc
rank,1,4,write_all_chunks,0.096650,pdc
rank,1,4,read_chunk,0.019588,pdc
rank,1,4,read_all_chunks,0.019592,pdc
rank,1,8,write_chunk,0.082405,pdc
rank,1,8,write_all_chunks,0.082413,pdc
rank,1,8,read_chunk,0.119322,pdc
rank,1,8,read_all_chunks,0.119325,pdc
rank,1,16,write_chunk,0.172072,pdc
rank,1,16,write_all_chunks,0.172081,pdc
rank,1,16,read_chunk,0.031505,pdc
rank,1,16,read_all_chunks,0.031509,pdc
rank,1,32,write_chunk,0.187632,pdc
rank,1,32,write_all_chunks,0.187641,pdc
rank,1,32,read_chunk,0.039771,pdc
rank,1,32,read_all_chunks,0.039775,pdc
rank,1,64,write_chunk,0.279461,pdc
rank,1,64,write_all_chunks,0.279476,pdc
rank,1,64,read_chunk,0.039136,pdc
rank,1,64,read_all_chunks,0.039142,pdc
rank,1,128,write_chunk,0.283481,pdc
rank,1,128,write_all_chunks,0.283497,pdc
rank,1,128,read_chunk,0.041367,pdc
rank,1,128,read_all_chunks,0.041373,pdc
rank,1,256,write_chunk,0.554160,pdc
rank,1,256,write_all_chunks,0.554181,pdc
rank,1,256,read_chunk,0.078502,pdc
rank,1,256,read_all_chunks,0.078511,pdc
chunk,1,256,write_chunk,0.393955,pdc
chunk,1,256,write_all_chunks,0.393976,pdc
chunk,1,256,read_chunk,0.079846,pdc
chunk,1,256,read_all_chunks,0.079856,pdc
chunk,2,256,write_chunk,0.431966,pdc
chunk,2,256,write_all_chunks,0.863955,pdc
chunk,2,256,read_chunk,0.106469,pdc
chunk,2,256,read_all_chunks,0.212952,pdc
chunk,4,256,write_chunk,0.283772,pdc
chunk,4,256,write_all_chunks,1.135121,pdc
chunk,4,256,read_chunk,0.062610,pdc
chunk,4,256,read_all_chunks,0.250464,pdc
