scale_type,chunks_per_rank,num_ranks,timer_tag,elapsed_seconds,io_impl
rank,1,1,read_all_chunks,0.000681,hdf5
rank,1,2,read_all_chunks,0.006456,hdf5
rank,1,4,read_all_chunks,0.003314,hdf5
rank,1,8,read_all_chunks,0.006686,hdf5
rank,1,16,read_all_chunks,0.006780,hdf5
rank,1,32,read_all_chunks,0.016337,hdf5
rank,1,64,read_all_chunks,0.098488,hdf5
rank,1,128,read_all_chunks,0.193797,hdf5
rank,1,256,read_all_chunks,0.347126,hdf5
