[0]workload_name,[1]chunks_per_rank,[2]num_ranks,[3]timer_tag,[4]elapsed_seconds,[5]chunk_size_bytes,[6]io_participation,[7]filter
HDF5-ZFP,4,2,read_chunk,0.006003,4194304,collective,zfp_compress
HDF5-ZFP,4,2,read_all_chunks,0.025071,4194304,collective,zfp_compress
HDF5-ZFP,4,4,write_chunk,0.006873,4194304,collective,zfp_compress
HDF5-ZFP,4,4,write_all_chunks,0.044905,4194304,collective,zfp_compress
HDF5-ZFP,4,4,read_chunk,0.007357,4194304,collective,zfp_compress
HDF5-ZFP,4,4,read_all_chunks,0.030884,4194304,collective,zfp_compress
HDF5-ZFP,4,8,write_chunk,0.009237,4194304,collective,zfp_compress
HDF5-ZFP,4,8,write_all_chunks,0.061239,4194304,collective,zfp_compress
HDF5-ZFP,4,8,read_chunk,0.010179,4194304,collective,zfp_compress
HDF5-ZFP,4,8,read_all_chunks,0.042391,4194304,collective,zfp_compress
HDF5-ZFP,4,16,write_chunk,0.013694,4194304,collective,zfp_compress
HDF5-ZFP,4,16,write_all_chunks,0.084320,4194304,collective,zfp_compress
HDF5-ZFP,4,16,read_chunk,0.018368,4194304,collective,zfp_compress
HDF5-ZFP,4,16,read_all_chunks,0.074940,4194304,collective,zfp_compress
HDF5-ZFP,4,32,write_chunk,0.023030,4194304,collective,zfp_compress
HDF5-ZFP,4,32,write_all_chunks,0.139157,4194304,collective,zfp_compress
HDF5-ZFP,4,32,read_chunk,0.051064,4194304,collective,zfp_compress
HDF5-ZFP,4,32,read_all_chunks,0.206459,4194304,collective,zfp_compress
HDF5-ZFP,4,64,write_chunk,0.041443,4194304,collective,zfp_compress
HDF5-ZFP,4,64,write_all_chunks,0.232254,4194304,collective,zfp_compress
HDF5-ZFP,4,64,read_chunk,0.031940,4194304,collective,zfp_compress
HDF5-ZFP,4,64,read_all_chunks,0.131313,4194304,collective,zfp_compress
HDF5-ZFP,4,128,write_chunk,0.076434,4194304,collective,zfp_compress
HDF5-ZFP,4,128,write_all_chunks,0.414454,4194304,collective,zfp_compress
HDF5-ZFP,4,128,read_chunk,0.048705,4194304,collective,zfp_compress
HDF5-ZFP,4,128,read_all_chunks,0.199087,4194304,collective,zfp_compress
HDF5-ZFP,4,256,write_chunk,0.143764,4194304,collective,zfp_compress
HDF5-ZFP,4,256,write_all_chunks,0.764189,4194304,collective,zfp_compress
HDF5-ZFP,4,256,read_chunk,0.087346,4194304,collective,zfp_compress
HDF5-ZFP,4,256,read_all_chunks,0.361931,4194304,collective,zfp_compress
HDF5-ZFP,4,512,write_chunk,0.354673,4194304,collective,zfp_compress
HDF5-ZFP,4,512,write_all_chunks,1.773153,4194304,collective,zfp_compress
HDF5-ZFP,4,512,read_chunk,0.194511,4194304,collective,zfp_compress
HDF5-ZFP,4,512,read_all_chunks,0.786430,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,write_chunk,0.698357,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,write_all_chunks,3.409760,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,read_chunk,0.380849,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,read_all_chunks,1.538750,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,write_chunk,1.409803,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,write_all_chunks,6.812529,4194304,collective,zfp_compress
