[0]workload_name,[1]chunks_per_rank,[2]num_ranks,[3]timer_tag,[4]elapsed_seconds,[5]chunk_size_bytes,[6]io_participation,[7]filter
HDF5,4,8,read_chunk,0.002604,4194304,independent,raw
HDF5,4,8,read_all_chunks,0.010830,4194304,independent,raw
HDF5,4,8,write_chunk,0.009410,4194304,collective,raw
HDF5,4,8,write_all_chunks,0.074627,4194304,collective,raw
HDF5,4,8,read_chunk,0.009552,4194304,collective,raw
HDF5,4,8,read_all_chunks,0.038660,4194304,collective,raw
HDF5,4,16,write_chunk,0.007262,4194304,independent,raw
HDF5,4,16,write_all_chunks,0.045034,4194304,independent,raw
HDF5,4,16,read_chunk,0.004381,4194304,independent,raw
HDF5,4,16,read_all_chunks,0.024653,4194304,independent,raw
HDF5,4,16,write_chunk,0.014851,4194304,collective,raw
HDF5,4,16,write_all_chunks,0.104810,4194304,collective,raw
HDF5,4,16,read_chunk,0.025936,4194304,collective,raw
HDF5,4,16,read_all_chunks,0.110921,4194304,collective,raw
HDF5,4,32,write_chunk,0.012091,4194304,independent,raw
HDF5,4,32,write_all_chunks,0.068245,4194304,independent,raw
HDF5,4,32,read_chunk,0.002018,4194304,independent,raw
HDF5,4,32,read_all_chunks,0.017522,4194304,independent,raw
HDF5,4,32,write_chunk,0.025955,4194304,collective,raw
HDF5,4,32,write_all_chunks,0.168797,4194304,collective,raw
HDF5,4,32,read_chunk,0.022429,4194304,collective,raw
HDF5,4,32,read_all_chunks,0.101036,4194304,collective,raw
HDF5,4,64,write_chunk,0.023920,4194304,independent,raw
HDF5,4,64,write_all_chunks,0.118960,4194304,independent,raw
HDF5,4,64,read_chunk,0.002042,4194304,independent,raw
HDF5,4,64,read_all_chunks,0.024904,4194304,independent,raw
HDF5,4,64,write_chunk,0.050842,4194304,collective,raw
HDF5,4,64,write_all_chunks,0.297533,4194304,collective,raw
HDF5,4,64,read_chunk,0.038180,4194304,collective,raw
HDF5,4,64,read_all_chunks,0.171727,4194304,collective,raw
HDF5,4,128,write_chunk,0.037566,4194304,independent,raw
HDF5,4,128,write_all_chunks,0.207574,4194304,independent,raw
HDF5,4,128,read_chunk,0.003719,4194304,independent,raw
HDF5,4,128,read_all_chunks,0.041926,4194304,independent,raw
HDF5,4,128,write_chunk,0.094067,4194304,collective,raw
HDF5,4,128,write_all_chunks,0.559201,4194304,collective,raw
HDF5,4,128,read_chunk,0.078865,4194304,collective,raw
HDF5,4,128,read_all_chunks,0.345062,4194304,collective,raw
HDF5,4,256,write_chunk,0.057114,4194304,independent,raw
HDF5,4,256,write_all_chunks,0.304967,4194304,independent,raw
HDF5,4,256,read_chunk,0.003026,4194304,independent,raw
HDF5,4,256,read_all_chunks,0.070063,4194304,independent,raw
HDF5,4,256,write_chunk,0.168362,4194304,collective,raw
HDF5,4,256,write_all_chunks,0.958317,4194304,collective,raw
HDF5,4,256,read_chunk,0.156310,4194304,collective,raw
HDF5,4,256,read_all_chunks,0.702252,4194304,collective,raw
HDF5,4,512,write_chunk,0.088222,4194304,independent,raw
HDF5,4,512,write_all_chunks,0.503240,4194304,independent,raw
HDF5,4,512,read_chunk,0.005619,4194304,independent,raw
HDF5,4,512,read_all_chunks,0.110849,4194304,independent,raw
HDF5,4,512,write_chunk,0.366177,4194304,collective,raw
HDF5,4,512,write_all_chunks,1.977349,4194304,collective,raw
HDF5,4,512,read_chunk,0.398616,4194304,collective,raw
HDF5,4,512,read_all_chunks,1.699243,4194304,collective,raw
HDF5,4,1024,write_chunk,0.199771,4194304,independent,raw
HDF5,4,1024,write_all_chunks,0.985748,4194304,independent,raw
HDF5,4,1024,read_chunk,0.016249,4194304,independent,raw
HDF5,4,1024,read_all_chunks,0.176617,4194304,independent,raw
HDF5,4,1024,write_chunk,0.764296,4194304,collective,raw
HDF5,4,1024,write_all_chunks,3.946468,4194304,collective,raw
HDF5,4,1024,read_chunk,0.812972,4194304,collective,raw
HDF5,4,1024,read_all_chunks,3.386353,4194304,collective,raw
HDF5,4,2048,write_chunk,0.340924,4194304,independent,raw
HDF5,4,2048,write_all_chunks,1.914136,4194304,independent,raw
HDF5,4,2048,read_chunk,0.052255,4194304,independent,raw
HDF5,4,2048,read_all_chunks,0.281205,4194304,independent,raw
HDF5,4,2048,write_chunk,1.638714,4194304,collective,raw
HDF5,4,2048,write_all_chunks,8.404564,4194304,collective,raw
HDF5,4,2048,read_chunk,1.672458,4194304,collective,raw
HDF5,4,2048,read_all_chunks,6.780393,4194304,collective,raw
HDF5,4,4096,write_chunk,0.672054,4194304,independent,raw
HDF5,4,4096,write_all_chunks,3.866062,4194304,independent,raw
HDF5,4,4096,read_chunk,0.085125,4194304,independent,raw
HDF5,4,4096,read_all_chunks,0.561510,4194304,independent,raw
HDF5,4,4096,write_chunk,3.541519,4194304,collective,raw
HDF5,4,4096,write_all_chunks,18.514039,4194304,collective,raw
HDF5,4,4096,read_chunk,3.504393,4194304,collective,raw
HDF5,4,4096,read_all_chunks,14.293336,4194304,collective,raw
HDF5,4,8192,write_chunk,1.769676,4194304,independent,raw
HDF5,4,8192,write_all_chunks,7.623609,4194304,independent,raw
HDF5,4,8192,read_chunk,0.100278,4194304,independent,raw
HDF5,4,8192,read_all_chunks,1.459716,4194304,independent,raw
HDF5,4,8192,write_chunk,8.730999,4194304,collective,raw
HDF5,4,8192,write_all_chunks,41.112830,4194304,collective,raw
HDF5,4,8192,read_chunk,7.663449,4194304,collective,raw
HDF5,4,8192,read_all_chunks,31.783749,4194304,collective,raw
HDF5-ZFP,4,1,write_chunk,0.003126,4194304,collective,zfp_compress
HDF5-ZFP,4,1,write_all_chunks,0.029231,4194304,collective,zfp_compress
HDF5-ZFP,4,1,read_chunk,0.002633,4194304,collective,zfp_compress
HDF5-ZFP,4,1,read_all_chunks,0.010554,4194304,collective,zfp_compress
HDF5-ZFP,4,2,write_chunk,0.004132,4194304,collective,zfp_compress
HDF5-ZFP,4,2,write_all_chunks,0.023881,4194304,collective,zfp_compress
HDF5-ZFP,4,2,read_chunk,0.003751,4194304,collective,zfp_compress
HDF5-ZFP,4,2,read_all_chunks,0.016262,4194304,collective,zfp_compress
HDF5-ZFP,4,4,write_chunk,0.005092,4194304,collective,zfp_compress
HDF5-ZFP,4,4,write_all_chunks,0.036041,4194304,collective,zfp_compress
HDF5-ZFP,4,4,read_chunk,0.004696,4194304,collective,zfp_compress
HDF5-ZFP,4,4,read_all_chunks,0.020125,4194304,collective,zfp_compress
HDF5-ZFP,4,8,write_chunk,0.006517,4194304,collective,zfp_compress
HDF5-ZFP,4,8,write_all_chunks,0.046780,4194304,collective,zfp_compress
HDF5-ZFP,4,8,read_chunk,0.006110,4194304,collective,zfp_compress
HDF5-ZFP,4,8,read_all_chunks,0.025855,4194304,collective,zfp_compress
HDF5-ZFP,4,16,write_chunk,0.010103,4194304,collective,zfp_compress
HDF5-ZFP,4,16,write_all_chunks,0.064448,4194304,collective,zfp_compress
HDF5-ZFP,4,16,read_chunk,0.009733,4194304,collective,zfp_compress
HDF5-ZFP,4,16,read_all_chunks,0.040425,4194304,collective,zfp_compress
HDF5-ZFP,4,32,write_chunk,0.026481,4194304,collective,zfp_compress
HDF5-ZFP,4,32,write_all_chunks,0.139374,4194304,collective,zfp_compress
HDF5-ZFP,4,32,read_chunk,0.026556,4194304,collective,zfp_compress
HDF5-ZFP,4,32,read_all_chunks,0.108376,4194304,collective,zfp_compress
HDF5-ZFP,4,64,write_chunk,0.038296,4194304,collective,zfp_compress
HDF5-ZFP,4,64,write_all_chunks,0.202978,4194304,collective,zfp_compress
HDF5-ZFP,4,64,read_chunk,0.019061,4194304,collective,zfp_compress
HDF5-ZFP,4,64,read_all_chunks,0.079621,4194304,collective,zfp_compress
HDF5-ZFP,4,128,write_chunk,0.051693,4194304,collective,zfp_compress
HDF5-ZFP,4,128,write_all_chunks,0.286919,4194304,collective,zfp_compress
HDF5-ZFP,4,128,read_chunk,0.031875,4194304,collective,zfp_compress
HDF5-ZFP,4,128,read_all_chunks,0.131595,4194304,collective,zfp_compress
HDF5-ZFP,4,256,write_chunk,0.087386,4194304,collective,zfp_compress
HDF5-ZFP,4,256,write_all_chunks,0.493325,4194304,collective,zfp_compress
HDF5-ZFP,4,256,read_chunk,0.055516,4194304,collective,zfp_compress
HDF5-ZFP,4,256,read_all_chunks,0.229332,4194304,collective,zfp_compress
HDF5-ZFP,4,512,write_chunk,0.207152,4194304,collective,zfp_compress
HDF5-ZFP,4,512,write_all_chunks,1.046505,4194304,collective,zfp_compress
HDF5-ZFP,4,512,read_chunk,0.126440,4194304,collective,zfp_compress
HDF5-ZFP,4,512,read_all_chunks,0.514978,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,write_chunk,0.415303,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,write_all_chunks,2.133533,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,read_chunk,0.253400,4194304,collective,zfp_compress
HDF5-ZFP,4,1024,read_all_chunks,1.030619,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,write_chunk,0.838627,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,write_all_chunks,4.109723,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,read_chunk,0.444404,4194304,collective,zfp_compress
HDF5-ZFP,4,2048,read_all_chunks,1.827099,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,write_chunk,1.706566,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,write_all_chunks,8.265193,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,read_chunk,0.860696,4194304,collective,zfp_compress
HDF5-ZFP,4,4096,read_all_chunks,3.608626,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,write_chunk,3.538076,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,write_all_chunks,16.993657,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,read_chunk,1.595622,4194304,collective,zfp_compress
HDF5-ZFP,4,8192,read_all_chunks,6.963768,4194304,collective,zfp_compress
